PALOMBO,ITALY,32,79
PHALA,SOUTH AFRICA,27,79
B. LEAL,CHILE,31,79
J. M. BASANTA,ARGENTINA,29,79
SIGALI,ARGENTINA,26,79
H. MALLO,SPAIN,22,79
ROMERO,ARGENTINA,35,79
KADIR,ALGERIA,29,79
HOESEN,NETHERLANDS,22,79
RUI MIGUEL,PORTUGAL,29,79
VINÍCIUS,BRAZIL,20,79
AVDIĆ,SWEDEN,25,79
L. VALENCIA,CHILE,22,79
NETO,PORTUGAL,25,79
PI,FRANCE,20,79
NUNO A. COELHO,PORTUGAL,27,79
MARIANO,BRAZIL,27,79
ANDRÉ,BRAZIL,23,79
R. MORA,URUGUAY,25,79
LÉO,BRAZIL,25,79
H. GRANA,ARGENTINA,28,79
JOÃO PEDRO,PORTUGAL,27,79
DEZA,PERU,20,79
AINSWORTH,ENGLAND,26,79
OBI,NIGERIA,22,79
WALLYSON,BRAZIL,24,79
T. HÖLSCHER,GERMANY,18,79
ZAZA,ITALY,22,79
MABWATI,CONGO DR,22,79
OZEIA,BRAZIL,31,79
A. HEGAZY,EGYPT,22,79
MAURO,BRAZIL,22,79
L. ALBERTENGO,ARGENTINA,22,79
SAMIR,BRAZIL,18,79
KLÉBER,BRAZIL,33,79
MODESTO,FRANCE,35,79
JUANFRAN,SPAIN,25,79
D. MOSCARDELLI,ITALY,33,79
AL ABID,SAUDI ARABIA,23,79
R. GÓMEZ,ARGENTINA,20,79
GABRIEL SANTOS,BRAZIL,30,79
E. BENNETT,ENGLAND,24,79
ARNAUTOVIĆ,AUSTRIA,24,79
ZAID,SAUDI ARABIA,34,79
MATIP,CAMEROON,22,79
BENUSSI,ITALY,31,79
ZOET,NETHERLANDS,22,79
S. DIARRA,MALI,29,79
R. BENGTSSON,SWEDEN,27,79
M. TAYLOR,ENGLAND,31,79
AFFUL,GHANA,27,79
ARITZ BORDA,SPAIN,28,79
JAVI LÓPEZ,SPAIN,27,79
NETO BEROLA,BRAZIL,25,79
Y. REYNA,PERU,20,79
KARABELAS,GREECE,28,79
MALONGA,CONGO,26,79
R. CRUZADO,PERU,29,79
MCAULEY,NORTHERN IRELAND,33,79
SIRIEIX,FRANCE,32,79
JAVIER GARCÍA,ARGENTINA,26,79
ATAR,ISRAEL,26,79
RYZHIKOV,RUSSIA,33,79
FORTES,CAPE VERDE,26,79
J. HANSEN,DENMARK,28,79
PERIC,CHILE,33,79
ZUBIKARAI,SPAIN,29,79
BARRAGÁN,SPAIN,26,79
YELLDELL,UNITED STATES,32,79
BEAUSÉJOUR,CHILE,29,79
GARICS,AUSTRIA,29,79
C. MARTÍNEZ,SPAIN,27,79
BOUDIAF,QATAR,23,79
TREBEL,FRANCE,22,79
C. LOBATÓN,PERU,33,79
EMERSON BORGES,BRAZIL,33,79
JANKO,AUSTRIA,30,79
MEXER,MOZAMBIQUE,26,79
LEANDRO DÍAZ,ARGENTINA,27,79
PERALTA,ARGENTINA,34,79
SHIN HYUNG MIN,SOUTH KOREA,27,79
L. VALENZUELA,CHILE,25,79
OKAKA,ITALY,24,79
R. RIQUELME,PARAGUAY,29,79
KAKÁ,BRAZIL,32,79
LEITGEB,AUSTRIA,28,79
L. SASTRE,SPAIN,27,79
BARRY,CÔTE D'IVOIRE,33,79
VILHENA,NETHERLANDS,18,79
CRAIG GARDNER,ENGLAND,26,79
RAFAEL VAZ,BRAZIL,25,79
AL FARDAN,UAE,22,79
RYAN TAYLOR,ENGLAND,29,79
SARULYTE,ARGENTINA,24,79
ANGOUA,CÔTE D'IVOIRE,26,79
EMERSON C.,BRAZIL,27,79
FERRARI,ARGENTINA,31,79
VORMER,NETHERLANDS,25,79
CASTELLANI,ARGENTINA,26,79
VIVIAN,BRAZIL,31,79
LUCAS LIMA,BRAZIL,23,79
WHITTAKER,SCOTLAND,29,79
ROMARIC,CÔTE D'IVOIRE,30,79
DE MAIO,FRANCE,26,79
VIDOSIC,AUSTRALIA,26,79
BRUNO FERNANDES,PORTUGAL,19,79
DEMERSON,BRAZIL,27,79
TIENDALLI,NETHERLANDS,27,79
ELEÍLSON,BRAZIL,28,79
ZEFFANE,FRANCE,21,79
JOSÉ RODRÍGUEZ,SPAIN,18,79
BRAHIMI,ALGERIA,23,79
HENRIKSEN,NORWAY,21,79
ZE ROBERTO,BRAZIL,32,79
A. SAROTA,AUSTRALIA,24,79
RIVEROS,PARAGUAY,30,79
TOMOVIĆ,SERBIA,26,79
NICA,ROMANIA,20,79
SATSIAS,CYPRUS,35,79
CÁSSIO,BRAZIL,26,79
SAMASSA,MALI,23,79
GUNNARSSON,ICELAND,24,79
KAPINO,GREECE,19,79
RAHMATI,IRAN,30,79
F. JOURDAN,ARGENTINA,22,79
TIAGO REAL,BRAZIL,24,79
J. RADOŠEVIĆ,CROATIA,19,79
MARCO MATIAS,PORTUGAL,24,79
MÉSZÁROS,HUNGARY,33,79
NUYTINCK,NETHERLANDS,23,79
MOSTEFA,ALGERIA,30,79
IZCO,ARGENTINA,30,79
J. MENSAH,GHANA,23,79
ALI MABKHOUT,UAE,22,79
KREJČÍ,CZECH REPUBLIC,21,79
PRAET,BELGIUM,19,79
S. RIEKS,DENMARK,26,79
VINGAARD,DENMARK,28,79
J. CISTERNAS,CHILE,33,79
WAGNER RIBEIRO,BRAZIL,25,79
M. BERGARA,SPAIN,27,79
DAVID STOCKDALE,ENGLAND,28,79
BERISHA,ALBANIA,24,79
M. SILVA,URUGUAY,24,79
HARUSH,ISRAEL,25,79
ZIELIŃSKI,POLAND,19,79
VAGNER,BRAZIL,27,79
KWOUN SUN TAE,SOUTH KOREA,29,79
FABIÁN MONZÓN,ARGENTINA,26,79
TEN ROUWELAAR,NETHERLANDS,32,79
ANDREA COSTA,ITALY,27,79
M. MCKAY,AUSTRALIA,30,79
ALBERTO,SPAIN,27,79
MASUSHIMA,JAPAN,28,79
MARÇAL,BRAZIL,24,79
COROMINAS,SPAIN,30,79
AL GHANNAM,SAUDI ARABIA,28,79
MORENO,MEXICO,25,79
NÉLSON OLIVEIRA,PORTUGAL,22,79
LOWTON,ENGLAND,24,79
M. HAÏDARA,FRANCE,20,79
DRMIĆ,SWITZERLAND,21,79
G. XHAKA,SWITZERLAND,21,79
VIDANGOSSY,CHILE,26,79
LEANDRO PIMENTA,PORTUGAL,23,79
MIGUEL ROSA,PORTUGAL,24,79
ANDERSON,BRAZIL,31,79
STADSGAARD,DENMARK,28,79
CASADO,SPAIN,27,79
ROBERTO LAGO,SPAIN,28,79
MAKSIMOVIĆ,SERBIA,21,79
NEY SANTOS,BRAZIL,32,79
K. JOHNSSON,SWEDEN,23,79
ROGÉRIO CENI,BRAZIL,40,79
COEFF,FRANCE,21,79
M. CAMPOS,CHILE,24,79
PINTO,SPAIN,37,79
C. CAMPESTRINI,ARGENTINA,33,79
CELLERINO,ARGENTINA,27,79
MARCO ANTÔNIO,BRAZIL,28,79
RENATO SILVA,BRAZIL,30,79
GABRIEL,BRAZIL,21,79
ALECSANDRO,BRAZIL,32,79
JUANFRAN,SPAIN,37,79
AHMAD SHEDID,EGYPT,27,79
M. TORRES,ARGENTINA,26,79
BÖDE,HUNGARY,26,79
EMERSON SHEIK,QATAR,35,79
MENDY,FRANCE,19,79
RUKAVINA,SERBIA,29,79
MISSIROLI,ITALY,27,79
MARTIAL,FRANCE,17,79
PIETERS,NETHERLANDS,25,79
CHIPCIU,ROMANIA,24,79
SILIGARDI,ITALY,25,79
KIM TAE SU,SOUTH KOREA,32,79
ADRIANO,BRAZIL,31,79
FÉRET,FRANCE,31,79
DE VRIJ,NETHERLANDS,21,79
EICKMAYER,FRANCE,20,79
ANDERSON,AUSTRALIA,22,79
BAKIĆ,MONTENEGRO,19,79
ELIAS,BRAZIL,30,79
O'SHEA,IRELAND,32,79
NOSRATI,IRAN,31,79
AL SAHLAWI,SAUDI ARABIA,26,79
C. CUEVA,PERU,21,79
L. NÉRY,FRANCE,22,79
F. QUESADA,SPAIN,19,79
ROMA,ITALY,39,79
ZOMER,NETHERLANDS,30,79
DÍDAC,SPAIN,24,79
F. MANRÍQUEZ,CHILE,29,79
BERTRÁN,SPAIN,31,79
I. FUENTES,CHILE,32,79
LASSAD,TUNISIA,27,79
F. OREJA,ARGENTINA,31,79
GERMAIN,FRANCE,23,79
RONALDO ALVES,BRAZIL,24,79
MCCARTNEY,NORTHERN IRELAND,32,79
WSZOŁEK,POLAND,21,79
ADERLAN SANTOS,BRAZIL,24,79
SATO,JAPAN,31,79
MEHMEDI,SWITZERLAND,22,79
BOSNAR,AUSTRALIA,33,79
FÁBIO FERREIRA,BRAZIL,28,79
STEPHEN KELLY,IRELAND,30,79
CHICO,SPAIN,26,79
MONTOYA,SPAIN,22,79
VACEK,CZECH REPUBLIC,26,79
RYANG YONG GI,NORTH KOREA,31,79
N. FOOR,NETHERLANDS,21,79
RONG HAO,CHINA,26,79
NDINGA,CONGO,25,79
RICARDO,PORTUGAL,19,79
LEGUIZAMON,ARGENTINA,31,79
H. MIER,URUGUAY,23,79
S. NAISMITH,SCOTLAND,27,79
HUPPERTS,NETHERLANDS,21,79
J. ACEVEDO,CHILE,27,79
POUPLIN,FRANCE,28,79
CODINA,SPAIN,31,79
KELVIN,BRAZIL,20,79
J. VERGARA,COLOMBIA,19,79
M. ABDULRAHMAN,UAE,24,79
BAKKAL,NETHERLANDS,28,79
OZEIA,BRAZIL,31,79
CAVALLI,FRANCE,32,79
LARRIVEY,ARGENTINA,29,79
Y. AYOUB,NETHERLANDS,19,79
GOBBI,ITALY,32,79
BRUNO AMARO,PORTUGAL,30,79
WIJNALDUM,NETHERLANDS,22,79
T. SERERO,SOUTH AFRICA,23,79
ARIAUDO,ITALY,24,79
MATER,FRANCE,32,79
C. LABRÍN,CHILE,22,79
A. RODRÍGUEZ,PERU,29,79
FERNANDO A.,PORTUGAL,28,79
A. SHUHAIL,SAUDI ARABIA,28,79
JOÃOZINHO,PORTUGAL,24,79
HEMED,ISRAEL,26,79
MOUYOKOLO,FRANCE,26,79
BLONDEL,FRANCE,34,79
EDUARDO,BRAZIL,27,79
WILSON PALACIOS,HONDURAS,29,79
L. KONÉ,FRANCE,24,79
UKRA,PORTUGAL,25,79
VENTURA,PORTUGAL,25,79
B. STANCU,ROMANIA,26,79
C. VILCHES,CHILE,30,79
PITROIPA,BURKINA FASO,27,79
TRAORE,MALI,26,79
M. MARTÍNEZ,ARGENTINA,25,79
BRUNO,BELGIUM,20,79
HOSINER,AUSTRIA,24,79
W. MENDIETA,PARAGUAY,24,79
FAGNER,BRAZIL,24,79
MANIATIS,GREECE,26,79
KASHIWAGI,JAPAN,25,79
JORGE HENRIQUE,BRAZIL,31,79
M. CARUZZO,ARGENTINA,29,79
G. PERUZZI,ARGENTINA,21,79
DAVIDSON,AUSTRALIA,22,79
CANINI,ITALY,28,79
KHASANOV,UZBEKISTAN,30,79
AILTON,BRAZIL,28,79
TIBI,ISRAEL,25,79
P. HERNÁNDEZ,CHILE,26,79
MULGREW,SCOTLAND,27,79
NOCERINO,ITALY,28,79
ANUNCIAÇÃO,PORTUGAL,34,79
T. MIKKELSEN,DENMARK,27,79
ZAMBRANO,PERU,24,79
J. FERNANDEZ,ARGENTINA,25,79
N'GUEMO,CAMEROON,27,79
DAVID LÓPEZ,SPAIN,23,79
A. WEIMANN,AUSTRIA,22,79
JOÃO PAULO,BRAZIL,28,79
MAIDANA,ARGENTINA,28,79
AYDIN YILMAZ,TURKEY,25,79
FELIPE ANDERSON,BRAZIL,20,79
A. HERNÁNDEZ,URUGUAY,23,79
HENRIQUE,BRAZIL,22,79
P. VAN AANHOLT,NETHERLANDS,23,79
ROSENIOR,ENGLAND,29,79
FILIPOSYAN,UZBEKISTAN,25,79
MOHAMED EID,SAUDI ARABIA,26,79
GUERBERT,FRANCE,24,79
JUNINHO,BRAZIL,28,79
ROJAS,NEW ZEALAND,21,79
BENZIA,FRANCE,19,79
A. ARBILLA,SPAIN,26,79
MAKOUN,CAMEROON,30,79
J. PÉREZ,CHILE,28,79
SHEVCHUK,UKRAINE,34,79
NTEP,FRANCE,21,79
SALIN,FRANCE,29,79
OLDONI,BRAZIL,28,79
COSTANZO,ARGENTINA,33,79
A. GABBARINI,ARGENTINA,27,79
PEISER,FRANCE,34,79
MARCOS AURÉLIO,BRAZIL,29,79
MILIVOJEVIĆ,SERBIA,22,79
N. FREITAS,URUGUAY,26,79
VICTOR RAMOS,BRAZIL,24,79
SIGMUND,NEW ZEALAND,32,79
FLEDDERUS,NETHERLANDS,30,79
C. CORTÉS,CHILE,29,79
KOKORIN,RUSSIA,22,79
MIKIĆ,CROATIA,33,79
GEKAS,GREECE,33,79
SAGBO,CÔTE D'IVOIRE,25,79
KEINAN,ISRAEL,29,79
AL MUWALLAD,SAUDI ARABIA,19,79
A. TIGHADOUINI,MOROCCO,20,79
LIVAJA,CROATIA,20,79
ANITA,NETHERLANDS,24,79
JONNY EVANS,NORTHERN IRELAND,25,79
ANDRÉ PINTO,PORTUGAL,23,79
R. GUTIÉRREZ,CHILE,30,79
A. BERNARDINI,ITALY,26,79
D. MORALES,ARGENTINA,26,79
RILDO,BRAZIL,24,79
SINKALA,ZAMBIA,22,79
RALDES,BOLIVIA,32,79
WICKHAM,ENGLAND,20,79
R. JENSSEN,NORWAY,25,79
R. MIRANDA,BRAZIL,29,79
BACA,FRANCE,30,79
SAFARI,SWEDEN,28,79
JUNUZOVIĆ,AUSTRIA,26,79
J. ELIZONDO,ARGENTINA,30,79
FOFANA,MALI,28,79
KANO,JAPAN,27,79
MAIKON LEITE,BRAZIL,25,79
SABLÉ,FRANCE,33,79
ROMARINHO,BRAZIL,22,79
E. PAREDES,CHILE,33,79
BOTTI,BRAZIL,32,79
JANDER,BRAZIL,25,79
KARIMIAN,IRAN,33,79
ALEX BROSQUE,AUSTRALIA,29,79
DIAMÉ,SENEGAL,26,79
A. CABRAL,ARGENTINA,26,79
GHILAS,FRANCE,23,79
MUTCH,ENGLAND,21,79
FERRUGEM,BRAZIL,25,79
D. GENTENAAR,NETHERLANDS,38,79
BRIVIO,ITALY,25,79
L. ADVÍNCULA,PERU,23,79
KONDO,JAPAN,29,79
ŠVEJDÍK,CZECH REPUBLIC,30,79
A. JÓHANNSSON,UNITED STATES,22,79
DHAHI,UAE,30,79
FLAVIO ROJAS,CHILE,19,79
LITA,ENGLAND,28,79
M. GERRITSEN,NETHERLANDS,22,79
GABRIEL,BRAZIL,25,79
LEONARDO,BRAZIL,27,79
V. SÁNCHEZ,SPAIN,26,79
PINZI,ITALY,32,79
DIEGO,BRAZIL,23,79
D. MORI,ISRAEL,24,79
GEDO,EGYPT,29,79
J. HUTCHINSON,AUSTRALIA,33,79
GABIGOL,BRAZIL,17,79
RIVERA,SPAIN,35,79
SLIMANI,ALGERIA,25,79
DE PRÉVILLE,FRANCE,22,79
LEDLEY,WALES,26,79
MIKITA,POLAND,19,78
CISMA,SPAIN,31,78
GAMĂN,ROMANIA,24,78
J. CRISTALDO,ARGENTINA,24,78
A. TRAORÉ,MALI,25,78
C. BAEZA,CHILE,19,78
F. ARISTEGUIETA,VENEZUELA,21,78
DANILO,BRAZIL,34,78
HAYASHI,JAPAN,31,78
S. MASIELLO,ITALY,31,78
COMAN,FRANCE,17,78
M. SILVA,URUGUAY,30,78
J. KURTIĆ,SLOVENIA,24,78
S. JAIME,ARGENTINA,26,78
M. CARAGLIO,ARGENTINA,24,78
C. HURTADO,PERU,23,78
J. SCHUNKE,ARGENTINA,26,78
F. AURÉLIO,BRAZIL,34,78
ROBINHO,BRAZIL,26,78
GUTI,BRAZIL,22,78
SARDO,ITALY,34,78
RIKU RISKI,FINLAND,24,78
ALOÍSIO,BRAZIL,25,78
G. FERNANDES,SWITZERLAND,27,78
ZUIVERLOON,NETHERLANDS,26,78
SZABICS,HUNGARY,32,78
HUTTON,SCOTLAND,28,78
KOENDERS,NETHERLANDS,27,78
J. JIMÉNEZ,CHILE,30,78
JEAN,BRAZIL,32,78
BOURILLON,FRANCE,29,78
T. GOMES,PORTUGAL,28,78
MIZUMOTO,JAPAN,28,78
ILAN,BRAZIL,33,78
ADÁN,SPAIN,26,78
AL ENEZI,SAUDI ARABIA,23,78
JUAN PABLO,SPAIN,35,78
FATHALLAH,EGYPT,31,78
EKRAMY,EGYPT,30,78
MIGUEL PEDRO,PORTUGAL,30,78
NEI,BRAZIL,27,78
M. CÁCERES,PARAGUAY,27,78
ZANKA,DENMARK,23,78
HYSÉN,SWEDEN,31,78
BOSETTI,FRANCE,20,78
MEYER,GERMANY,18,78
JEDINAK,AUSTRALIA,29,78
PARKER,ENGLAND,32,78
EL KAOUTARI,MOROCCO,23,78
MITSANSKI,BULGARIA,27,78
REBIĆ,CROATIA,20,78
N. VALENTINI,ARGENTINA,25,78
MAROH,SLOVENIA,26,78
WELINTON,BRAZIL,24,78
AUTEF,SAUDI ARABIA,29,78
W. HERRERA,CHILE,31,78
N. BLANDI,ARGENTINA,23,78
SPAJIĆ,SERBIA,20,78
MIGUEL LOPES,PORTUGAL,26,78
J. ANTONIA,NETHERLANDS,22,78
WANGLER,BRAZIL,21,78
ARAJUURI,FINLAND,25,78
F. SILVA,CHILE,27,78
MILLER,SCOTLAND,33,78
J. P. RODRÍGUEZ,URUGUAY,31,78
BOURCEANU,ROMANIA,29,78
WILKINSON,AUSTRALIA,29,78
BESSAT,FRANCE,27,78
CLEO,BRAZIL,28,78
RUSSELL MARTIN,SCOTLAND,27,78
DEMIDOV,NORWAY,26,78
BÜTTNER,NETHERLANDS,24,78
KEOGH,IRELAND,27,78
DVALISHVILI,GEORGIA,27,78
SAMARAS,GREECE,28,78
R. ROSALES,VENEZUELA,24,78
M. UGLESSICH,ARGENTINA,33,78
BUTLAND,ENGLAND,20,78
FEJSA,SERBIA,25,78
JONES,AUSTRALIA,31,78
Y. DEL VALLE,VENEZUELA,23,78
IGHALO,NIGERIA,24,78
F. BOAVENTURA,BRAZIL,26,78
CHIRICHEŞ,ROMANIA,23,78
HEBERTY,BRAZIL,25,78
GUSTAVO H.,BRAZIL,20,78
BEIKZADEH,IRAN,29,78
SANSON,FRANCE,19,78
J. I. VIEYRA,ARGENTINA,21,78
GOSSO,CÔTE D'IVOIRE,30,78
M. ESAJAS,NETHERLANDS,27,78
JOSÉ GIMÉNEZ,URUGUAY,18,78
RODRIGO CAIO,BRAZIL,20,78
JOKIC,SLOVENIA,27,78
R. GERSHON,ISRAEL,25,78
GONÇALO GRAÇA,PORTUGAL,23,78
S. ROCO,CHILE,30,78
FURMAN,SOUTH AFRICA,25,78
GAZZI,ITALY,30,78
G. PERICO,ITALY,29,78
PINTILII,ROMANIA,28,78
PIATTI,ARGENTINA,28,78
FONTÀS,SPAIN,23,78
G. HANLEY,SCOTLAND,21,78
CLEITON,BRAZIL,23,78
VERHOEVEN,NETHERLANDS,33,78
KARNEZIS,GREECE,28,78
RUI SACRAMENTO,PORTUGAL,28,78
U. PARDO,BELGIUM,30,78
SIFAKIS,GREECE,29,78
MAREČEK,CZECH REPUBLIC,23,78
RÚBEN FERREIRA,PORTUGAL,23,78
VIVES,ITALY,33,78
QIN SHENG,CHINA,26,78
G. ESPINOZA,CHILE,23,78
GILBERTO,BRAZIL,20,78
J. M. OLIVERA,URUGUAY,32,78
MONGONGU,CONGO DR,24,78
MTILIGA,DENMARK,32,78
SUCHÝ,CZECH REPUBLIC,25,78
TONEV,BULGARIA,23,78
JORGE ORTIZ,ARGENTINA,29,78
CHERY,NETHERLANDS,25,78
IFRÁN,URUGUAY,26,78
CARLOS MANÉ,PORTUGAL,19,78
SOUZA,BRAZIL,25,78
J. WARD,ENGLAND,23,78
VALMIR LUCAS,BRAZIL,24,78
GABRIEL,BRAZIL,32,78
MAJEED,GHANA,22,78
RÉMY RIOU,FRANCE,26,78
CROS,FRANCE,22,78
KIESZEK,POLAND,29,78
M. CAUTERUCCIO,URUGUAY,26,78
LECA,FRANCE,28,78
MCGREGOR,SCOTLAND,31,78
TIAGO VALENTE,PORTUGAL,28,78
F. CORDERO,CHILE,26,78
FERREYRA,ARGENTINA,30,78
JORGE CHULA,PORTUGAL,23,78
DAMJANOVIĆ,MONTENEGRO,32,78
BLIND,NETHERLANDS,23,78
LEANDRO,BRAZIL,29,78
BABA,SENEGAL,25,78
SÉRGIO MARAKIS,PORTUGAL,21,78
BORJA,SPAIN,32,78
JEZAWI,SAUDI ARABIA,24,78
SANKHARÉ,FRANCE,24,78
JEZAWI,SAUDI ARABIA,24,78
NUNO LOPES,PORTUGAL,26,78
LUIZ JR,QATAR,24,78
HONG CHUL,SOUTH KOREA,23,78
CALELLO,ARGENTINA,26,78
AHANNACH,QATAR,35,78
I. NAJAH,MOROCCO,22,78
K. OTIGBA,HUNGARY,21,78
F. ZUCULINI,ARGENTINA,23,78
ELIA,CYPRUS,34,78
OLCAY ŞAHAN,TURKEY,26,78
NALDO,BRAZIL,25,78
K. EBECILIO,NETHERLANDS,19,78
M. AMEVOR,NETHERLANDS,21,78
J. WILLEMS,NETHERLANDS,19,78
AILSON,BRAZIL,33,78
LÉO GAGO,BRAZIL,30,78
ANTUNES,PORTUGAL,26,78
DIEGO GIARETTA,BRAZIL,29,78
AL BASSAS,SAUDI ARABIA,20,78
M. KOCH,NETHERLANDS,19,78
KERBRAT,FRANCE,27,78
LÉO,BRAZIL,21,78
O. GONZÁLEZ,CHILE,29,78
BREČKO,SLOVENIA,29,78
JUAN VALERA,SPAIN,28,78
PAJOT,FRANCE,23,78
MARCELO LOMBA,BRAZIL,26,78
RONI,BRAZIL,22,78
YOEL,SPAIN,25,78
P. POZO,ARGENTINA,35,78
RICARDO,PORTUGAL,37,78
BRUNINHO,BRAZIL,23,78
ANELE NGCONGCA,SOUTH AFRICA,25,78
W. BENÍTEZ,ARGENTINA,20,78
GUERREIRO,FRANCE,19,78
MANU,SPAIN,32,78
LEANDRO AMARO,BRAZIL,27,78
LEANDRO ALMEIDA,BRAZIL,26,78
MATÍAS DEGRA,ARGENTINA,30,78
CLEBER REIS,BRAZIL,23,78
SABETI,IRAN,38,78
M. ROSALES,ARGENTINA,21,78
ALY GHAZAL,EGYPT,21,78
BERTRAND,ENGLAND,24,78
BONNART,FRANCE,33,78
WEBÓ,CAMEROON,31,78
SERI M.,CÔTE D'IVOIRE,22,78
MOLINA,COLOMBIA,33,78
KADÚ,BRAZIL,32,78
WILLIAM MATHEUS,BRAZIL,23,78
WERLEY,BRAZIL,25,78
VAN HAAREN,NETHERLANDS,22,78
A. KALI,MOROCCO,22,78
J. GARRIDO,SPAIN,28,78
AKPA-AKPRO,FRANCE,20,78
LAZAR,ROMANIA,32,78
OSMAR,SPAIN,25,78
COKE,SPAIN,26,78
C. ESPINOSA,CHILE,30,78
HA DAESUNG,SOUTH KOREA,28,78
A. N'DIAYE,SENEGAL,23,78
HERNANE,BRAZIL,27,78
A. ALLIONE,ARGENTINA,18,78
AL QARNI,SAUDI ARABIA,21,78
HAJROVIĆ,BOSNIA AND HERZEGOVINA,22,78
EDU ALBÁCAR,SPAIN,33,78
KWARASEY,GHANA,25,78
PIONNIER,FRANCE,31,78
ALAN PATRICK,BRAZIL,22,78
F. CASTRO,CHILE,23,78
WILLIAM,BRAZIL,30,78
L. ROMERO,ARGENTINA,19,78
RIERA,SPAIN,27,78
BÉRGSON,BRAZIL,22,78
ROUX,FRANCE,25,78
HAMED SHAMI,QATAR,28,78
FERNANDÃO,BRAZIL,26,78
LEONARDO MOURA,BRAZIL,34,78
ROGER CARVALHO,BRAZIL,26,78
RAÚL RODRÍGUEZ,SPAIN,26,78
V. ELM,SWEDEN,27,78
J. BRUMA,NETHERLANDS,21,78
MOISÉS,BRAZIL,23,78
PEDRO LÓPEZ,SPAIN,29,78
MAIETTA,ITALY,31,78
LUIZ ANTÔNIO,BRAZIL,22,78
A. MARCHESÍN,ARGENTINA,25,78
M. KLICH,POLAND,23,78
D. BULTHUIS,NETHERLANDS,23,78
PAULO ANDRÉ,BRAZIL,30,78
C. MBEMBA,CONGO DR,19,78
MÁRCIO ROZÁRIO,BRAZIL,29,78
C. A. MUÑOZ,CHILE,28,78
MARCOS TÉBAR,SPAIN,27,78
LIM YOU HWAN,SOUTH KOREA,29,78
WOLSKI,POLAND,20,78
MANUEL ORTIZ,SPAIN,31,78
J. PERBET,FRANCE,28,78
ŠUŠAK,AUSTRALIA,29,78
BENTIVOGLIO,ITALY,28,78
L. COLE,ENGLAND,20,78
JOÃO AFONSO,PORTUGAL,31,78
ZANEV,BULGARIA,27,78
TONUCCI,ITALY,25,78
OPARE,GHANA,22,78
F. LAZZARONI,ARGENTINA,25,78
FREZZOLINI,ITALY,37,78
ADRIÁN,SPAIN,26,78
GABRIEL,BRAZIL,21,78
BERNI,ITALY,30,78
MÄENPÄÄ,FINLAND,28,78
LUKOKI,NETHERLANDS,20,78
CICINHO,BRAZIL,27,78
CAHAIS,ARGENTINA,25,78
L. BANGOURA,GUINEA,21,78
REID,IRELAND,32,78
LAMEY,NETHERLANDS,33,78
D. RIVERO,ARGENTINA,32,78
S. ESCUDERO,ARGENTINA,30,78
L. SOMOZA,ARGENTINA,32,78
RICARDO,CAPE VERDE,33,78
FRAN MERIDA,SPAIN,23,78
CARVAJAL,CHILE,24,78
M. KONATÉ,SENEGAL,20,78
M. TORSIGLIERI,ARGENTINA,25,78
WELLINGTON NEM,BRAZIL,21,78
TCHÔ,BRAZIL,26,78
CASADESÚS,SPAIN,28,78
CACERES,URUGUAY,28,78
ÖZCAN,AUSTRIA,29,78
MOSS,NEW ZEALAND,30,78
ALEX TEIXEIRA,BRAZIL,23,78
RENAN RIBEIRO,BRAZIL,23,78
AL SUBAIEI,SAUDI ARABIA,30,78
OVIEDO,COSTA RICA,23,78
SQUIZZI,ITALY,39,78
GARVAN,IRELAND,25,78
MANO,PORTUGAL,26,78
MARRONE,ITALY,23,78
WELLINGTON,BRAZIL,22,78
DUBARBIER,ARGENTINA,27,78
DIARRASSOUBA,CÔTE D'IVOIRE,26,78
BERTOS,NEW ZEALAND,31,78
ANDRÉ ROCHA,BRAZIL,29,78
I. DAMONTE,ARGENTINA,31,78
BRUNO CORREA,BRAZIL,27,78
T. DOUMBIA,FRANCE,24,78
CARLOS TENORIO,ECUADOR,34,78
FLAÑO,SPAIN,29,78
N. SÁNCHEZ,ARGENTINA,27,78
BELLINI,ITALY,33,78
COLBACK,ENGLAND,23,78
NAGIEB,EGYPT,30,78
FERDINANDO,BRAZIL,33,78
BRUNO MENDES,BRAZIL,19,78
KATO,JAPAN,28,78
MERCIER,ARGENTINA,33,78
VÉRONÈSE,FRANCE,22,78
M. VYDRA,CZECH REPUBLIC,21,78
SAMBA,CONGO,19,78
JONES,ENGLAND,26,78
PONCE,CHILE,30,78
ILORI,PORTUGAL,20,78
BOTTINELLI,ARGENTINA,29,78
MEDEL,CHILE,26,78
F. ROBERT,FRANCE,24,78
J. DELGADO,CHILE,20,78
SIMONS,BELGIUM,36,78
CARLÃO,BRAZIL,27,78
SUZUKI,JAPAN,23,78
J. GOUWELEEUW,NETHERLANDS,22,78
OGU,NIGERIA,25,78
MIGNOT,FRANCE,32,78
A. VILAS BOAS,PORTUGAL,30,78
LIU JIANYE,CHINA,26,78
KHELIFA,TUNISIA,26,78
K. VAN HOEVELEN,BELGIUM,30,78
C. BAKAMBU,FRANCE,22,78
L. RAMÍREZ,PERU,28,78
F. DE LA FUENTE,ARGENTINA,27,78
GEMITI,GERMANY,32,78
RODRIGO GALATTO,BRAZIL,30,78
A. STOIAN,ROMANIA,22,78
MANUCHO,ANGOLA,30,78
HARLEY,BRAZIL,41,78
ARRACHE,ALGERIA,31,78
CAMACHO,BRAZIL,33,78
Á. AMPUERO,PERU,21,78
LINGARD,ENGLAND,20,78
